ts_code,code,name_x,last_price,pre_close,open,volume,amount,quote_time,pct_change,high,low,turnover_rate,pe_ttm,pb,source,run_ts,quote_date,trade_date,history_trade_date,history_close,name_y,industry,market,gap_days,hist_ret_close_1d,hist_ret_close_3d,hist_ret_close_5d,close_ma5_ratio,close_ma10_ratio,hist_close_range_pos_5d,hist_close_drawdown_10d,hist_close_vol_5d,hist_overnight_prev_1d,hist_overnight_prev_3d_mean,hist_overnight_prev_5d_mean,hist_overnight_prev_5d_std,hist_overnight_positive_rate_5d,is_new_listing_180d,prev_limit_move_like_1d,prev_soft_outlier_1d,name,live_return_vs_prev_close,live_return_vs_pre_close,live_range_pos,from_day_high,from_day_low,live_px_ma5_ratio,live_px_ma10_ratio,live_near_limit_move_like,live_soft_outlier,live_intraday_pullback
600372.SH,600372,中航机载,10.85,10.55,10.56,378604.0,40853.0,16:14:11,2.84,10.98,10.55,0.78,45.79,1.39,tencent.qt.gtimg.cn,2026-06-30T17:04:33,2026-06-30,2026-06-30,2026-04-29,12.99,中航机载,航空,主板,1,0.0046403712296985,0.0069767441860464,-0.0173978819969743,0.0001539882968895,-0.010737948366461,0.3913043478260856,-0.0305970149253731,0.0098068334612614,-0.0023201856148491,0.0015235416158605,0.0004561192015241,0.0069884562463466,0.4,False,False,False,中航机载,-0.16474210931485767,0.02843601895734582,0.6976744186046492,-0.011839708561020124,0.02843601895734582,-0.16461348937480746,-0.17371106541771386,False,True,False
600377.SH,600377,宁沪高速,11.57,11.86,11.78,79584.0,9263.0,16:14:09,-2.45,11.86,11.52,0.21,12.27,1.34,tencent.qt.gtimg.cn,2026-06-30T17:04:33,2026-06-30,2026-06-30,2026-04-29,12.22,宁沪高速,路桥,主板,1,0.0032840722495894,0.0057613168724279,0.0041084634346755,0.0057613168724279,0.0158782941225372,1.0,0.0,0.0100916710112628,0.0,0.0008093278463648,0.0008126573379629,0.0036895913526851,0.4,False,False,False,宁沪高速,-0.05319148936170215,-0.024451939291736835,0.1470588235294139,-0.024451939291736835,0.004340277777777901,-0.047736625514403275,-0.03815778535206582,False,False,False
600406.SH,600406,XD国电南,22.85,22.93,23.03,573137.0,130572.0,16:14:28,-0.35,23.03,22.56,0.72,22.06,3.69,tencent.qt.gtimg.cn,2026-06-30T17:04:33,2026-06-30,2026-06-30,2026-04-29,26.62,国电南瑞,电气设备,主板,1,0.021097046413502,0.0030143180105501,-0.0144390966308775,0.0052110867759234,-0.0043759584096945,0.6250000000000016,-0.0227606461086636,0.0142762432626157,0.0072880705792097,0.0011615160876666,0.001213257957598,0.0055887322040433,0.4,False,False,False,国电南瑞,-0.1416228399699474,-0.0034888791975576927,0.6170212765957472,-0.007815892314372519,0.012854609929078054,-0.13714976210256002,-0.14537906272207057,False,True,False
600415.SH,600415,小商品城,10.16,9.98,9.97,713326.0,72035.0,16:14:23,1.8,10.22,9.94,1.3,12.69,2.64,tencent.qt.gtimg.cn,2026-06-30T17:04:33,2026-06-30,2026-06-30,2026-04-29,13.5,小商品城,商品城,主板,1,-0.0203193033381712,0.0188679245283018,0.0765550239234451,-0.0079365079365077,0.0401417674705293,0.3968253968253963,-0.0273775216138328,0.0495174966326162,-0.0007256894049346,-0.0045646630389167,-0.0008186034870457,0.0124761189279617,0.2,False,False,False,小商品城,-0.2474074074074074,0.018036072144288484,0.7857142857142848,-0.005870841487279899,0.02213279678068414,-0.2533803644914754,-0.21719701055551266,False,True,False
600426.SH,600426,华鲁恒升,23.92,24.85,24.58,496324.0,118364.0,16:14:21,-3.74,24.61,23.55,2.35,13.58,1.49,tencent.qt.gtimg.cn,2026-06-30T17:04:33,2026-06-30,2026-06-30,2026-04-29,39.19,华鲁恒升,农药化肥,主板,1,0.0051295203898433,0.0417331206804891,0.0971444568868979,0.0309359709580681,0.0673820677633727,1.0,0.0,0.0127841148002938,-0.0048730443703515,-0.000229829735341,0.0036553911863081,0.0083186451235619,0.6,False,False,False,华鲁恒升,-0.38964021434039287,-0.03742454728370215,0.34905660377358627,-0.028037383177569986,0.01571125265392781,-0.37075814173725463,-0.3485129099030395,False,True,False
600436.SH,600436,片仔癀,109.28,113.37,112.4,46739.0,51455.0,16:14:17,-3.61,112.4,108.78,0.77,34.66,4.33,tencent.qt.gtimg.cn,2026-06-30T17:04:33,2026-06-30,2026-06-30,2026-04-29,139.32,片仔癀,中成药,主板,1,0.0005026929982046,-0.0179049767376288,-0.0183201803833145,-0.0093434020222705,-0.02482046113141,0.02201257861635,-0.0590936719119336,0.0058742039327632,-0.0004308797127469,-0.0008800910661998,-0.0010895826784543,0.0014396468782981,0.2,False,False,False,片仔癀,-0.21561871949468847,-0.0360765634647614,0.13812154696132578,-0.02775800711743781,0.004596433167861846,-0.22294750913719297,-0.23508742457967613,False,True,False
600438.SH,600438,通威股份,12.11,12.03,11.89,551741.0,67046.0,16:14:13,0.67,12.31,11.89,1.23,-5.8,1.56,tencent.qt.gtimg.cn,2026-06-30T17:04:33,2026-06-30,2026-06-30,2026-04-29,17.33,通威股份,电气设备,主板,1,0.0058038305281484,-0.0291316526610645,-0.0617217108825122,-0.01935264825713,-0.0291860399977592,0.0909090909090891,-0.0617217108825122,0.0126439230834541,-0.0127684271619268,-0.0095019637578548,-0.0066947535988739,0.0087753227771596,0.2,False,False,False,通威股份,-0.30121177149451817,0.006650041562759723,0.5238095238095212,-0.01624695369618201,0.018502943650126058,-0.3147351742870077,-0.32160663268164236,False,True,False
600460.SH,600460,士兰微,54.66,52.59,53.5,2212973.0,1178948.0,16:14:10,3.94,55.23,50.4,13.3,198.24,7.46,tencent.qt.gtimg.cn,2026-06-30T17:04:33,2026-06-30,2026-06-30,2026-04-29,27.84,士兰微,半导体,主板,1,-0.0210970464135021,0.0007189072609632,0.0083303151032234,-0.0084763872070658,0.0085129505524361,0.3057324840764333,-0.0376771517455928,0.0258363102282613,-0.0119549929676512,-0.0013352126778233,2.965960557458486e-06,0.0077607286125896,0.4,False,False,False,士兰微,0.9633620689655171,0.03936109526525944,0.8819875776397514,-0.010320478001086375,0.08452380952380945,0.9467198518412996,0.9800760731751492,False,True,False
600482.SH,600482,中国动力,32.8,31.07,30.48,473831.0,153129.0,16:14:07,5.57,33.5,30.26,2.09,49.82,1.82,tencent.qt.gtimg.cn,2026-06-30T17:04:33,2026-06-30,2026-06-30,2026-04-29,39.87,中国动力,船舶,主板,1,0.0119289340101522,-0.0131188118811881,0.0116721644252728,-0.0103752978554407,0.011569493073527,0.1643356643356639,-0.0565546616185518,0.0440303287328765,-0.0164974619289339,-0.0055816622271363,0.0111957794848204,0.0269146659151414,0.4,False,False,False,中国动力,-0.17732631050915482,0.05568072095268728,0.7839506172839497,-0.020895522388059806,0.08393919365499003,-0.18586179507545653,-0.1678083929568175,False,True,False
600489.SH,600489,中金黄金,18.05,18.39,17.85,883737.0,157255.0,16:14:08,-1.85,18.1,17.56,1.82,13.94,2.67,tencent.qt.gtimg.cn,2026-06-30T17:04:33,2026-06-30,2026-06-30,2026-04-29,26.07,中金黄金,黄金,主板,1,0.0316580925999208,0.0211515863689777,-0.0415441176470587,0.0149497780892315,-0.0121632374673182,1.0,-0.0436537050623624,0.0305332026436868,0.0031658092599922,-0.0025853366686677,-0.0042801594378338,0.0043257632892249,0.2,False,False,False,中金黄金,-0.3076332949750671,-0.018488308863512826,0.9074074074074066,-0.002762430939226568,0.0279043280182234,-0.29728256637857187,-0.31605471562275,False,True,False
600515.SH,600515,海南机场,2.74,2.73,2.73,923279.0,25114.0,16:14:09,0.37,2.75,2.69,1.01,135.74,1.29,tencent.qt.gtimg.cn,2026-06-30T17:04:33,2026-06-30,2026-06-30,2026-04-29,3.55,海南机场,机场,主板,1,0.0,0.0410557184750732,0.0171919770773638,0.0201149425287356,0.002258610954263,1.0,-0.0247252747252748,0.0179488879147309,-0.0056338028169014,0.0019731460526396,0.0011973319929345,0.0055744468897415,0.6,False,False,False,海南机场,-0.22816901408450696,0.00366300366300365,0.833333333333337,-0.0036363636363635488,0.01858736059479571,-0.21264367816091934,-0.2264257481648786,False,True,False
600519.SH,600519,贵州茅台,1185.49,1194.96,1187.0,39608.0,468424.0,16:14:13,-0.79,1195.67,1176.0,0.32,17.92,6.36,tencent.qt.gtimg.cn,2026-06-30T17:04:33,2026-06-30,2026-06-30,2026-04-29,1401.17,贵州茅台,白酒,主板,1,-0.0027259786476867,-0.0393009208153637,-0.0059098971266405,-0.0114310145819164,-0.0125192574143687,0.0,-0.0421577205982881,0.0237776419153403,0.0,-0.0090818319751563,-0.006493512147472,0.0112335603076947,0.0,False,False,False,贵州茅台,-0.1539285026085343,-0.00792495146281047,0.482460599898321,-0.008514054881363586,0.008069727891156564,-0.16359995823256002,-0.16452068947533838,False,True,False
600547.SH,600547,山东黄金,23.09,23.55,22.82,550534.0,125907.0,16:14:01,-1.95,23.3,22.55,1.52,20.63,3.33,tencent.qt.gtimg.cn,2026-06-30T17:04:33,2026-06-30,2026-06-30,2026-04-29,35.4,山东黄金,黄金,主板,1,0.0175337740730094,-0.0122767857142858,-0.0496644295302013,-0.0028730775730946,-0.0390096913429434,0.580952380952378,-0.0980891719745223,0.0214778622932531,-0.0091980454153492,-0.0096850953252382,-0.0084283720321515,0.0022278220317257,0.0,False,False,False,山东黄金,-0.34774011299435026,-0.019532908704883223,0.7199999999999989,-0.009012875536480669,0.02394678492239466,-0.3496141062475354,-0.3731845698618238,False,True,False
600570.SH,600570,恒生电子,21.19,20.72,20.7,308064.0,64359.0,16:14:20,2.27,21.28,20.32,1.63,29.98,4.18,tencent.qt.gtimg.cn,2026-06-30T17:04:33,2026-06-30,2026-06-30,2026-04-29,26.14,恒生电子,软件服务,主板,1,0.0,-0.0022900763358778,-0.0264432029795158,-0.0056299452221545,-0.01272802809986,0.0,-0.0264432029795158,0.0109874265403565,0.0003825554705432,-0.0016306071999625,-0.0028625195959922,0.0037687240129761,0.4,False,False,False,恒生电子,-0.18936495791889818,0.022683397683397777,0.9062500000000002,-0.004229323308270638,0.042814960629921295,-0.19392878880097375,-0.19968274351323767,False,True,False
600584.SH,600584,长电科技,103.55,103.25,101.29,2285109.0,2318024.0,16:14:15,0.29,105.07,96.45,12.77,112.15,6.48,tencent.qt.gtimg.cn,2026-06-30T17:04:33,2026-06-30,2026-06-30,2026-04-29,44.36,长电科技,半导体,主板,1,-0.0164079822616408,-0.0118066384495433,-0.025269171610635,-0.0145725964101652,-0.007206481357146,0.0,-0.042314335060449,0.0253037284035362,-0.0199556541019955,7.296130671668316e-06,0.0020705405894646,0.0165621600270015,0.6,False,False,False,长电科技,1.3343101893597837,0.0029055690072639084,0.823665893271462,-0.01446654611211573,0.0736132711249351,1.3002932290741072,1.3174880264983666,False,True,False
600585.SH,600585,海螺水泥,16.95,17.2,17.16,268962.0,45575.0,16:14:12,-1.45,17.16,16.86,0.67,11.56,0.46,tencent.qt.gtimg.cn,2026-06-30T17:04:33,2026-06-30,2026-06-30,2026-04-29,21.26,海螺水泥,水泥,主板,1,0.0028301886792454,-0.0065420560747662,-0.0247706422018347,-0.0036554503702315,-0.0205924356198461,0.1702127659574511,-0.0444943820224718,0.0065370626908071,-0.0014150943396225,0.0007760257431314,9.610043433154044e-05,0.0020181918301054,0.4,False,False,False,海螺水泥,-0.2027281279397931,-0.014534883720930258,0.2999999999999988,-0.012237762237762295,0.005338078291814874,-0.20564251569969072,-0.2191458976367071,False,True,False
