ts_code,code,name_x,last_price,pre_close,open,volume,amount,quote_time,pct_change,high,low,turnover_rate,pe_ttm,pb,source,run_ts,quote_date,trade_date,history_trade_date,history_close,name_y,industry,market,gap_days,hist_ret_close_1d,hist_ret_close_3d,hist_ret_close_5d,close_ma5_ratio,close_ma10_ratio,hist_close_range_pos_5d,hist_close_drawdown_10d,hist_close_vol_5d,hist_overnight_prev_1d,hist_overnight_prev_3d_mean,hist_overnight_prev_5d_mean,hist_overnight_prev_5d_std,hist_overnight_positive_rate_5d,is_new_listing_180d,prev_limit_move_like_1d,prev_soft_outlier_1d,name,live_return_vs_prev_close,live_return_vs_pre_close,live_range_pos,from_day_high,from_day_low,live_px_ma5_ratio,live_px_ma10_ratio,live_near_limit_move_like,live_soft_outlier,live_intraday_pullback,overnight_live_score,live_score_component__hist_ret_close_1d,live_score_component__hist_ret_close_3d,live_score_component__hist_ret_close_5d,live_score_component__live_px_ma5_ratio,live_score_component__live_px_ma10_ratio,live_score_component__hist_close_range_pos_5d,live_score_component__hist_close_drawdown_10d,live_score_component__hist_close_vol_5d,live_score_component__hist_overnight_prev_1d,live_score_component__hist_overnight_prev_3d_mean,live_score_component__hist_overnight_prev_5d_mean,live_score_component__hist_overnight_prev_5d_std,live_score_component__hist_overnight_positive_rate_5d,live_score_component__live_return_vs_prev_close,live_score_component__live_range_pos,live_score_component__from_day_high,live_score_component__gap_days,live_score_component__is_new_listing_180d,live_score_component__prev_limit_move_like_1d,live_score_component__prev_soft_outlier_1d,rank_in_live_day,live_reject_reasons,live_pass_risk_filter,final_live_score,agent_score,agent_adjustment,agent_veto,agent_risk_level,agent_reason,rank_in_final_live_day
601901.SH,601901,方正证券,7.2,7.15,7.12,979489.0,70660.0,16:14:10,0.7,7.4,7.08,1.19,13.91,1.13,tencent.qt.gtimg.cn,2026-06-30T17:04:33,2026-06-30,2026-06-30,2026-04-29,7.15,方正证券,证券,主板,1,0.0113154172560112,0.0287769784172662,0.0170697012802276,0.0173591348890154,0.0159136118215403,1.0,0.0,0.0100298441654163,-0.0028288543140029,-0.0019014949480204,-0.0022805004209016,0.0007693124824234,0.0,False,False,False,方正证券,0.006993006993006867,0.006993006993006867,0.375,-0.027027027027027084,0.016949152542372836,0.024473534433693933,0.023017902813299296,False,False,False,0.6969753086419754,0.6172839506172839,0.7561728395061729,0.6790123456790124,0.17592592592592593,0.1728395061728395,0.8055555555555556,0.8765432098765432,0.7469135802469136,0.48148148148148145,0.5740740740740741,0.6512345679012346,0.9907407407407407,0.9120370370370371,0.8209876543209876,0.36728395061728397,0.17592592592592593,0.5015432098765432,0.5015432098765432,0.5015432098765432,0.5015432098765432,11.0,,True,0.6969753086419754,,0.0,False,,,11.0
600690.SH,600690,海尔智家,20.41,20.42,20.42,521355.0,105967.0,16:14:06,-0.05,20.57,20.0,0.83,10.23,1.53,tencent.qt.gtimg.cn,2026-06-30T17:04:33,2026-06-30,2026-06-30,2026-04-29,21.64,海尔智家,家用电器,主板,1,0.0140581068416121,0.056640625,0.0464216634429401,0.0353076260644913,0.0368950646861523,1.0,0.0,0.0188973550280346,0.0018744142455482,-0.001162069845376,-0.0010862089423046,0.0026795346675999,0.2,False,False,False,海尔智家,-0.05683918669131238,-0.0004897159647405669,0.719298245614035,-0.007778317938745727,0.020499999999999963,-0.02353841737632767,-0.022041207474844282,False,False,False,0.6950771604938272,0.6666666666666666,0.8981481481481481,0.845679012345679,0.24074074074074073,0.25308641975308643,0.8055555555555556,0.8765432098765432,0.4783950617283951,0.16666666666666666,0.46296296296296297,0.4845679012345679,0.7839506172839507,0.6327160493827161,0.7037037037037037,0.691358024691358,0.8179012345679012,0.5015432098765432,0.5015432098765432,0.5015432098765432,0.5015432098765432,12.0,,True,0.6950771604938272,,0.0,False,,,12.0
002180.SZ,2180,奔图科技,16.36,16.01,16.17,529833.0,86418.0,16:14:54,2.19,16.58,15.94,3.9,-31.52,2.55,tencent.qt.gtimg.cn,2026-06-30T17:04:33,2026-06-30,2026-06-30,2026-04-29,18.82,奔图科技,IT设备,主板,1,0.0172972972972973,0.02449646162221,0.028415300546448,0.0137901314371902,0.0276291361799716,1.0,0.0,0.0120042271865396,-0.0091891891891893,-0.0057397714216553,-0.0050691243167166,0.0046779319922129,0.2,False,False,False,奔图科技,-0.13071200850159415,0.021861336664584563,0.6562500000000011,-0.013268998793727338,0.026348808030112858,-0.11872441284205992,-0.10669433220487068,False,True,False,0.6933487654320988,0.7345679012345679,0.7222222222222222,0.7592592592592593,0.5,0.4537037037037037,0.8055555555555556,0.8765432098765432,0.6790123456790124,0.808641975308642,0.7901234567901234,0.8209876543209876,0.5555555555555556,0.6327160493827161,0.49074074074074076,0.6296296296296297,0.6080246913580247,0.5015432098765432,0.5015432098765432,0.5015432098765432,0.5015432098765432,13.0,,True,0.6933487654320988,,0.0,False,,,13.0
000786.SZ,786,北新建材,18.09,18.25,18.09,137259.0,24757.0,16:14:57,-0.88,18.19,17.85,0.81,10.74,1.15,tencent.qt.gtimg.cn,2026-06-30T17:04:33,2026-06-30,2026-06-30,2026-04-29,26.17,北新建材,其他建材,主板,1,0.0405566600397615,0.0497392699558765,0.0339786645594628,0.0389043271139342,0.0314519943244522,1.0,0.0,0.0217730390949989,0.0,-0.002283105022831,-0.0022527416847371,0.0030761058605207,0.0,False,False,False,北新建材,-0.3087504776461598,-0.008767123287671263,0.7058823529411722,-0.005497526113249163,0.013445378151260456,-0.2818578801111552,-0.28700930159230653,False,True,False,0.6924691358024692,0.8981481481481481,0.8641975308641975,0.7901234567901234,0.9259259259259259,0.9197530864197531,0.8055555555555556,0.8765432098765432,0.4104938271604938,0.2932098765432099,0.5987654320987654,0.6481481481481481,0.7129629629629629,0.9120370370370371,0.046296296296296294,0.6790123456790124,0.8765432098765432,0.5015432098765432,0.5015432098765432,0.5015432098765432,0.5015432098765432,14.0,,True,0.6924691358024692,,0.0,False,,,14.0
601995.SH,601995,中金公司,36.15,36.2,35.82,303057.0,109266.0,16:14:16,-0.14,36.5,35.5,1.04,15.41,1.7,tencent.qt.gtimg.cn,2026-06-30T17:04:33,2026-06-30,2026-06-30,2026-04-29,34.43,中金公司,证券,主板,1,0.0029129041654529,0.0204505038529934,0.0096774193548385,0.0084944346807263,0.0115462584834151,1.0,0.0,0.0087102665122824,-0.0034954849985434,-0.0010629992901891,-0.0017498861998085,0.0028019660837211,0.2,False,False,False,中金公司,0.049956433343014695,-0.0013812154696133394,0.6499999999999986,-0.009589041095890427,0.018309859154929553,0.0588752196836555,0.0620795017187179,False,False,False,0.6853858024691357,0.36419753086419754,0.6790123456790124,0.6234567901234568,0.1574074074074074,0.1574074074074074,0.8055555555555556,0.8765432098765432,0.8364197530864198,0.5339506172839507,0.4506172839506173,0.5987654320987654,0.7592592592592593,0.6327160493827161,0.8425925925925926,0.6141975308641975,0.7407407407407407,0.5015432098765432,0.5015432098765432,0.5015432098765432,0.5015432098765432,15.0,,True,0.6853858024691357,,0.0,False,,,15.0
600188.SH,600188,兖矿能源,17.77,18.42,18.35,576780.0,102102.0,16:14:13,-3.53,18.39,17.44,0.97,17.52,2.33,tencent.qt.gtimg.cn,2026-06-30T17:04:33,2026-06-30,2026-06-30,2026-04-29,23.17,兖矿能源,煤炭开采,主板,1,0.0796831314072694,0.1204061895551258,0.1654929577464789,0.0853475735431892,0.1398632360899296,1.0,0.0,0.0310894517892612,-0.0153774464119292,-0.0086681950768524,-0.0052009170461114,0.0067208088405106,0.0,False,False,False,兖矿能源,-0.2330599913681486,-0.03528773072747027,0.34736842105263005,-0.033713974986405715,0.018922018348623837,-0.16760352257822742,-0.1257932798740592,False,True,False,0.6820987654320987,0.9845679012345679,0.9907407407407407,0.9938271604938271,0.6419753086419753,0.5092592592592593,0.8055555555555556,0.8765432098765432,0.20679012345679013,0.9228395061728395,0.8580246913580247,0.8240740740740741,0.4444444444444444,0.9120370370370371,0.21604938271604937,0.3425925925925926,0.07716049382716049,0.5015432098765432,0.5015432098765432,0.5015432098765432,0.5015432098765432,16.0,,True,0.6820987654320987,,0.0,False,,,16.0
000792.SZ,792,盐湖股份,30.19,29.63,29.76,939597.0,281285.0,16:14:51,1.89,30.74,29.26,1.78,15.49,3.57,tencent.qt.gtimg.cn,2026-06-30T17:04:33,2026-06-30,2026-06-30,2026-04-29,39.5,盐湖股份,农药化肥,主板,1,0.0669908157752565,0.0555852485301977,0.0754151919411925,0.0544580886278696,0.0521268944943131,1.0,0.0,0.0412575842787441,-0.01107509454349,-0.0039524319786718,-0.0037116136177263,0.0050537974493855,0.2,False,False,False,盐湖股份,-0.23569620253164558,0.018899763752953103,0.6283783783783795,-0.01789199739752756,0.031784005468215915,-0.1940736785904965,-0.19585541911940973,False,True,False,0.6793672839506173,0.9722222222222222,0.8888888888888888,0.9012345679012346,0.7129629629629629,0.7067901234567902,0.8055555555555556,0.8765432098765432,0.09259259259259259,0.8580246913580247,0.6975308641975309,0.7685185185185185,0.5277777777777778,0.6327160493827161,0.20679012345679013,0.5987654320987654,0.4228395061728395,0.5015432098765432,0.5015432098765432,0.5015432098765432,0.5015432098765432,17.0,,True,0.6793672839506173,,0.0,False,,,17.0
300124.SZ,300124,汇川技术,66.33,65.23,66.53,423349.0,279733.0,16:14:09,1.69,67.28,64.39,1.76,37.88,5.13,tencent.qt.gtimg.cn,2026-06-30T17:04:33,2026-06-30,2026-06-30,2026-04-29,67.59,汇川技术,电器仪表,创业板,1,0.1015319426336376,0.0438610038610038,0.0101629053953071,0.0405505265102532,0.0291587362009897,1.0,0.0,0.0623517995912456,0.0102672750977836,-0.0086949328833638,-0.0059274335346076,0.0137275792009003,0.4,False,False,False,汇川技术,-0.018641810918775037,0.01686340640809436,0.6712802768166081,-0.014120095124851462,0.030128902003416558,0.02115278034361734,0.009973353635325477,False,False,False,0.6752777777777778,0.9969135802469136,0.8395061728395061,0.6265432098765432,0.18518518518518517,0.19135802469135801,0.8055555555555556,0.8765432098765432,0.018518518518518517,0.043209876543209874,0.8611111111111112,0.8518518518518519,0.2222222222222222,0.3317901234567901,0.7808641975308642,0.6512345679012346,0.5833333333333334,0.5015432098765432,0.5015432098765432,0.5015432098765432,0.5015432098765432,18.0,,True,0.6752777777777778,,0.0,False,,,18.0
601881.SH,601881,中国银河,12.57,12.59,12.5,500828.0,62738.0,16:14:06,-0.16,12.69,12.38,0.69,10.72,1.13,tencent.qt.gtimg.cn,2026-06-30T17:04:33,2026-06-30,2026-06-30,2026-04-29,12.93,中国银河,证券,主板,1,0.0205209155485397,0.0410628019323671,0.0205209155485397,0.0268424396442183,0.0171491504090623,1.0,-0.0038520801232666,0.0169014618121801,0.0,2.169638854934231e-06,-0.0007904757855845,0.001598511022872,0.2,False,False,False,中国银河,-0.0278422273781902,-0.001588562351072298,0.6129032258064525,-0.009456264775413614,0.015347334410339197,-0.0017471410419315214,-0.01117054751415969,False,False,False,0.6730092592592593,0.7716049382716049,0.8117283950617284,0.7037037037037037,0.20987654320987653,0.2222222222222222,0.8055555555555556,0.7222222222222222,0.5308641975308642,0.2932098765432099,0.32407407407407407,0.4074074074074074,0.9074074074074074,0.6327160493827161,0.7592592592592593,0.5802469135802469,0.75,0.5015432098765432,0.5015432098765432,0.5015432098765432,0.5015432098765432,19.0,,True,0.6730092592592593,,0.0,False,,,19.0
000408.SZ,408,藏格矿业,69.32,70.16,69.4,126280.0,87071.0,16:14:03,-1.2,70.09,68.21,0.8,23.24,6.16,tencent.qt.gtimg.cn,2026-06-30T17:04:33,2026-06-30,2026-06-30,2026-04-29,91.01,藏格矿业,农药化肥,主板,1,0.025695931477516,0.0084210526315791,0.0308075659757616,0.0175309138883299,0.0344520739773708,1.0,0.0,0.0219773153736341,-0.0071001915924716,-0.005517197719883,-0.0026609183807943,0.0062542371294065,0.2,False,False,False,藏格矿业,-0.2383254587407978,-0.011972633979475567,0.5904255319148903,-0.010985875303181736,0.01627327371353182,-0.22497260794704954,-0.21208419109865573,False,True,False,0.6600462962962962,0.8179012345679012,0.5308641975308642,0.7777777777777778,0.8117283950617284,0.7345679012345679,0.8055555555555556,0.8765432098765432,0.4012345679012346,0.7561728395061729,0.7808641975308642,0.6820987654320988,0.45987654320987653,0.6327160493827161,0.1882716049382716,0.5555555555555556,0.691358024691358,0.5015432098765432,0.5015432098765432,0.5015432098765432,0.5015432098765432,20.0,,True,0.6600462962962962,,0.0,False,,,20.0
600027.SH,600027,华电国际,4.45,4.53,4.52,877895.0,39067.0,16:14:21,-1.77,4.54,4.4,0.95,8.8,1.07,tencent.qt.gtimg.cn,2026-06-30T17:04:33,2026-06-30,2026-06-30,2026-04-29,5.02,华电国际,火力发电,主板,1,0.0080321285140561,0.0286885245901638,0.0458333333333333,0.0170178282009723,0.0408459465063237,1.0,0.0,0.0079648548094412,-0.0120481927710844,-0.0067441312108304,-0.003637480771488,0.0055929608441663,0.2,False,False,False,华电国际,-0.11354581673306763,-0.017660044150110354,0.3571428571428567,-0.01982378854625544,0.011363636363636243,-0.09846029173419768,-0.07733775658303965,False,True,False,0.6581327160493827,0.5339506172839507,0.7530864197530864,0.8364197530864198,0.43209876543209874,0.3611111111111111,0.8055555555555556,0.8765432098765432,0.8734567901234568,0.8703703703703703,0.8209876543209876,0.7654320987654321,0.49074074074074076,0.6327160493827161,0.5524691358024691,0.35185185185185186,0.3487654320987654,0.5015432098765432,0.5015432098765432,0.5015432098765432,0.5015432098765432,21.0,,True,0.6581327160493827,,0.0,False,,,21.0
601377.SH,601377,兴业证券,6.04,6.07,6.07,1171183.0,70613.0,16:14:03,-0.49,6.12,5.98,1.36,16.61,0.92,tencent.qt.gtimg.cn,2026-06-30T17:04:33,2026-06-30,2026-06-30,2026-04-29,5.96,兴业证券,证券,主板,1,0.0084602368866328,0.0153321976149913,-0.0033444816053512,0.0094850948509486,0.0021859761224145,1.0,-0.0099667774086378,0.0089057345972368,-0.0033840947546531,-0.0011290006278382,-0.001684134535611,0.0020690417551292,0.2,False,False,False,兴业证券,0.01342281879194629,-0.0049423393739703725,0.42857142857142677,-0.013071895424836666,0.010033444816053505,0.023035230352303593,0.015638136875735453,False,False,False,0.6574228395061729,0.5524691358024691,0.6172839506172839,0.4660493827160494,0.17901234567901234,0.17901234567901234,0.8055555555555556,0.6604938271604939,0.8179012345679012,0.5169753086419753,0.45987654320987653,0.5864197530864198,0.8395061728395061,0.6327160493827161,0.8302469135802469,0.41512345679012347,0.6141975308641975,0.5015432098765432,0.5015432098765432,0.5015432098765432,0.5015432098765432,22.0,,True,0.6574228395061729,,0.0,False,,,22.0
